raceId,year,circuitId,driverId,Results_position,DidWin,Results_desc,Qualifying_position,surname,name,status
913,2014,15,807,9,No,,13,HÃ_lkenberg,Marina Bay Street Circuit,Finished
913,2014,15,821,,No,,14,GutiÃ©rrez,Marina Bay Street Circuit,Electrical
913,2014,15,815,7,No,,15,PÃ©rez,Marina Bay Street Circuit,Finished
913,2014,15,154,13,No,,16,Grosjean,Marina Bay Street Circuit,Finished
913,2014,15,16,,No,,17,Sutil,Marina Bay Street Circuit,Water pressure
913,2014,15,813,12,No,,18,Maldonado,Marina Bay Street Circuit,Finished
913,2014,15,824,16,No,,19,Bianchi,Marina Bay Street Circuit,Finished
913,2014,15,155,,No,,20,Kobayashi,Marina Bay Street Circuit,Power Unit
913,2014,15,820,17,No,,21,Chilton,Marina Bay Street Circuit,+1 Lap
913,2014,15,828,15,No,,22,Ericsson,Marina Bay Street Circuit,Finished
914,2014,22,3,2,No,Second,1,Rosberg,Suzuka Circuit,Finished
914,2014,22,1,1,Yes,First,2,Hamilton,Suzuka Circuit,Finished
914,2014,22,822,6,No,,3,Bottas,Suzuka Circuit,Finished
914,2014,22,13,7,No,,4,Massa,Suzuka Circuit,Finished
914,2014,22,4,,No,,5,Alonso,Suzuka Circuit,Electronics
914,2014,22,817,4,No,,6,Ricciardo,Suzuka Circuit,Finished
914,2014,22,825,14,No,,7,Magnussen,Suzuka Circuit,+1 Lap
914,2014,22,18,5,No,,8,Button,Suzuka Circuit,Finished
914,2014,22,20,3,No,Third,9,Vettel,Suzuka Circuit,Finished
914,2014,22,8,12,No,,10,RÃ_ikkÃ¶nen,Suzuka Circuit,+1 Lap
914,2014,22,818,9,No,,11,Vergne,Suzuka Circuit,Finished
914,2014,22,815,10,No,,12,PÃ©rez,Suzuka Circuit,+1 Lap
914,2014,22,826,11,No,,13,Kvyat,Suzuka Circuit,+1 Lap
914,2014,22,807,8,No,,14,HÃ_lkenberg,Suzuka Circuit,Finished
914,2014,22,16,21,No,,15,Sutil,Suzuka Circuit,Accident
914,2014,22,821,13,No,,16,GutiÃ©rrez,Suzuka Circuit,+1 Lap
914,2014,22,813,16,No,,17,Maldonado,Suzuka Circuit,+1 Lap
914,2014,22,154,15,No,,18,Grosjean,Suzuka Circuit,+1 Lap
914,2014,22,828,17,No,,19,Ericsson,Suzuka Circuit,+1 Lap
914,2014,22,824,20,No,,20,Bianchi,Suzuka Circuit,Accident
914,2014,22,155,19,No,,21,Kobayashi,Suzuka Circuit,+1 Lap
914,2014,22,820,18,No,,22,Chilton,Suzuka Circuit,+1 Lap
915,2014,71,1,1,Yes,First,1,Hamilton,Sochi Autodrom,Finished
915,2014,71,3,2,No,Second,2,Rosberg,Sochi Autodrom,Finished
915,2014,71,822,3,No,Third,3,Bottas,Sochi Autodrom,Finished
915,2014,71,18,4,No,,4,Button,Sochi Autodrom,Finished
915,2014,71,826,14,No,,5,Kvyat,Sochi Autodrom,+1 Lap
915,2014,71,825,5,No,,6,Magnussen,Sochi Autodrom,Finished
915,2014,71,817,7,No,,7,Ricciardo,Sochi Autodrom,Finished
915,2014,71,4,6,No,,8,Alonso,Sochi Autodrom,Finished
915,2014,71,8,9,No,,9,RÃ_ikkÃ¶nen,Sochi Autodrom,Finished
915,2014,71,818,13,No,,10,Vergne,Sochi Autodrom,Finished
915,2014,71,20,8,No,,11,Vettel,Sochi Autodrom,Finished
915,2014,71,807,12,No,,12,HÃ_lkenberg,Sochi Autodrom,Finished
915,2014,71,815,10,No,,13,PÃ©rez,Sochi Autodrom,Finished
915,2014,71,821,15,No,,14,GutiÃ©rrez,Sochi Autodrom,+1 Lap
915,2014,71,16,16,No,,15,Sutil,Sochi Autodrom,+1 Lap
915,2014,71,154,17,No,,16,Grosjean,Sochi Autodrom,+1 Lap
915,2014,71,828,19,No,,17,Ericsson,Sochi Autodrom,+2 Laps
915,2014,71,13,11,No,,18,Massa,Sochi Autodrom,Finished
915,2014,71,155,,No,,19,Kobayashi,Sochi Autodrom,Brakes
915,2014,71,813,18,No,,20,Maldonado,Sochi Autodrom,+1 Lap
915,2014,71,820,,No,,21,Chilton,Sochi Autodrom,Suspension
916,2014,69,3,2,No,Second,1,Rosberg,Circuit of the Americas,Finished
916,2014,69,1,1,Yes,First,2,Hamilton,Circuit of the Americas,Finished
916,2014,69,822,5,No,,3,Bottas,Circuit of the Americas,Finished
916,2014,69,13,4,No,,4,Massa,Circuit of the Americas,Finished
916,2014,69,817,3,No,Third,5,Ricciardo,Circuit of the Americas,Finished
916,2014,69,4,6,No,,6,Alonso,Circuit of the Americas,Finished
916,2014,69,18,12,No,,7,Button,Circuit of the Americas,+1 Lap
916,2014,69,825,8,No,,8,Magnussen,Circuit of the Americas,Finished
916,2014,69,8,13,No,,9,RÃ_ikkÃ¶nen,Circuit of the Americas,+1 Lap
916,2014,69,16,,No,,10,Sutil,Circuit of the Americas,Collision
916,2014,69,813,9,No,,11,Maldonado,Circuit of the Americas,Finished
916,2014,69,815,,No,,12,PÃ©rez,Circuit of the Americas,Collision damage
916,2014,69,807,,No,,13,HÃ_lkenberg,Circuit of the Americas,Engine
916,2014,69,826,15,No,,14,Kvyat,Circuit of the Americas,+1 Lap
916,2014,69,818,10,No,,15,Vergne,Circuit of the Americas,Finished
916,2014,69,821,14,No,,16,GutiÃ©rrez,Circuit of the Americas,+1 Lap
916,2014,69,20,7,No,,17,Vettel,Circuit of the Americas,Finished
916,2014,69,154,11,No,,18,Grosjean,Circuit of the Americas,+1 Lap
917,2014,18,3,1,Yes,First,1,Rosberg,AutÃ_dromo JosÃ© Carlos Pace,Finished
917,2014,18,1,2,No,Second,2,Hamilton,AutÃ_dromo JosÃ© Carlos Pace,Finished
917,2014,18,13,3,No,Third,3,Massa,AutÃ_dromo JosÃ© Carlos Pace,Finished
917,2014,18,822,10,No,,4,Bottas,AutÃ_dromo JosÃ© Carlos Pace,+1 Lap
917,2014,18,18,4,No,,5,Button,AutÃ_dromo JosÃ© Carlos Pace,Finished
917,2014,18,20,5,No,,6,Vettel,AutÃ_dromo JosÃ© Carlos Pace,Finished
917,2014,18,825,9,No,,7,Magnussen,AutÃ_dromo JosÃ© Carlos Pace,Finished
917,2014,18,4,6,No,,8,Alonso,AutÃ_dromo JosÃ© Carlos Pace,Finished
917,2014,18,817,,No,,9,Ricciardo,AutÃ_dromo JosÃ© Carlos Pace,Suspension
917,2014,18,8,7,No,,10,RÃ_ikkÃ¶nen,AutÃ_dromo JosÃ© Carlos Pace,Finished
917,2014,18,821,14,No,,11,GutiÃ©rrez,AutÃ_dromo JosÃ© Carlos Pace,+1 Lap
917,2014,18,807,8,No,,12,HÃ_lkenberg,AutÃ_dromo JosÃ© Carlos Pace,Finished
917,2014,18,16,16,No,,13,Sutil,AutÃ_dromo JosÃ© Carlos Pace,+1 Lap
917,2014,18,826,11,No,,14,Kvyat,AutÃ_dromo JosÃ© Carlos Pace,+1 Lap
917,2014,18,154,17,No,,15,Grosjean,AutÃ_dromo JosÃ© Carlos Pace,+8 Laps
917,2014,18,818,13,No,,16,Vergne,AutÃ_dromo JosÃ© Carlos Pace,+1 Lap
917,2014,18,815,15,No,,17,PÃ©rez,AutÃ_dromo JosÃ© Carlos Pace,+1 Lap
917,2014,18,813,12,No,,18,Maldonado,AutÃ_dromo JosÃ© Carlos Pace,+1 Lap
918,2014,24,821,15,No,,15,GutiÃ©rrez,Yas Marina Circuit,+1 Lap
918,2014,24,154,13,No,,14,Grosjean,Yas Marina Circuit,+1 Lap
918,2014,24,16,16,No,,13,Sutil,Yas Marina Circuit,+1 Lap
918,2014,24,807,6,No,,12,HÃ_lkenberg,Yas Marina Circuit,Finished
918,2014,24,815,7,No,,11,PÃ©rez,Yas Marina Circuit,Finished
918,2014,24,818,12,No,,10,Vergne,Yas Marina Circuit,Finished
918,2014,24,825,11,No,,9,Magnussen,Yas Marina Circuit,Finished
918,2014,24,4,9,No,,8,Alonso,Yas Marina Circuit,Finished
918,2014,24,8,10,No,,7,RÃ_ikkÃ¶nen,Yas Marina Circuit,Finished
918,2014,24,18,5,No,,6,Button,Yas Marina Circuit,Finished
918,2014,24,826,,No,,5,Kvyat,Yas Marina Circuit,Power Unit
918,2014,24,13,2,No,Second,4,Massa,Yas Marina Circuit,Finished
918,2014,24,822,3,No,Third,3,Bottas,Yas Marina Circuit,Finished
918,2014,24,1,1,Yes,First,2,Hamilton,Yas Marina Circuit,Finished
918,2014,24,3,14,No,,1,Rosberg,Yas Marina Circuit,+1 Lap
918,2014,24,813,,No,,16,Maldonado,Yas Marina Circuit,Power Unit
918,2014,24,155,,No,,17,Kobayashi,Yas Marina Circuit,Retired
918,2014,24,829,17,No,,18,Stevens,Yas Marina Circuit,+1 Lap
926,2015,1,1,1,Yes,First,1,Hamilton,Albert Park Grand Prix Circuit,Finished
926,2015,1,3,2,No,Second,2,Rosberg,Albert Park Grand Prix Circuit,Finished
926,2015,1,13,4,No,,3,Massa,Albert Park Grand Prix Circuit,Finished
926,2015,1,20,3,No,Third,4,Vettel,Albert Park Grand Prix Circuit,Finished
926,2015,1,8,,No,,5,RÃ_ikkÃ¶nen,Albert Park Grand Prix Circuit,Wheel
926,2015,1,822,,No,,6,Bottas,Albert Park Grand Prix Circuit,Withdrew
926,2015,1,817,6,No,,7,Ricciardo,Albert Park Grand Prix Circuit,+1 Lap
926,2015,1,832,9,No,,8,Sainz,Albert Park Grand Prix Circuit,+1 Lap
926,2015,1,154,,No,,9,Grosjean,Albert Park Grand Prix Circuit,Power loss
926,2015,1,813,,No,,10,Maldonado,Albert Park Grand Prix Circuit,Accident
926,2015,1,831,5,No,,11,Nasr,Albert Park Grand Prix Circuit,Finished
926,2015,1,830,,No,,12,Verstappen,Albert Park Grand Prix Circuit,Engine
926,2015,1,826,,No,,13,Kvyat,Albert Park Grand Prix Circuit,Withdrew
926,2015,1,807,7,No,,14,HÃ_lkenberg,Albert Park Grand Prix Circuit,+1 Lap
926,2015,1,815,10,No,,15,PÃ©rez,Albert Park Grand Prix Circuit,+1 Lap
926,2015,1,828,8,No,,16,Ericsson,Albert Park Grand Prix Circuit,+1 Lap
926,2015,1,18,11,No,,17,Button,Albert Park Grand Prix Circuit,+2 Laps
926,2015,1,825,,No,,18,Magnussen,Albert Park Grand Prix Circuit,Withdrew
927,2015,2,1,2,No,Second,1,Hamilton,Sepang International Circuit,Finished
927,2015,2,20,1,Yes,First,2,Vettel,Sepang International Circuit,Finished
927,2015,2,3,3,No,Third,3,Rosberg,Sepang International Circuit,Finished
927,2015,2,817,10,No,,4,Ricciardo,Sepang International Circuit,+1 Lap
927,2015,2,826,9,No,,5,Kvyat,Sepang International Circuit,+1 Lap
927,2015,2,830,7,No,,6,Verstappen,Sepang International Circuit,Finished
927,2015,2,13,6,No,,7,Massa,Sepang International Circuit,Finished
927,2015,2,154,11,No,,8,Grosjean,Sepang International Circuit,+1 Lap
927,2015,2,822,5,No,,9,Bottas,Sepang International Circuit,Finished
927,2015,2,828,,No,,10,Ericsson,Sepang International Circuit,Spun off
927,2015,2,8,4,No,,11,RÃ_ikkÃ¶nen,Sepang International Circuit,Finished
927,2015,2,813,,No,,12,Maldonado,Sepang International Circuit,Retired
927,2015,2,807,14,No,,13,HÃ_lkenberg,Sepang International Circuit,+1 Lap
927,2015,2,815,13,No,,14,PÃ©rez,Sepang International Circuit,+1 Lap
927,2015,2,832,8,No,,15,Sainz,Sepang International Circuit,+1 Lap
927,2015,2,831,12,No,,16,Nasr,Sepang International Circuit,+1 Lap
927,2015,2,18,,No,,17,Button,Sepang International Circuit,Turbo
927,2015,2,4,,No,,18,Alonso,Sepang International Circuit,ERS
927,2015,2,833,15,No,,19,Merhi,Sepang International Circuit,+3 Laps
928,2015,17,1,1,Yes,First,1,Hamilton,Shanghai International Circuit,Finished
928,2015,17,3,2,No,Second,2,Rosberg,Shanghai International Circuit,Finished
928,2015,17,20,3,No,Third,3,Vettel,Shanghai International Circuit,Finished
928,2015,17,13,5,No,,4,Massa,Shanghai International Circuit,Finished
928,2015,17,822,6,No,,5,Bottas,Shanghai International Circuit,Finished
928,2015,17,8,4,No,,6,RÃ_ikkÃ¶nen,Shanghai International Circuit,Finished
928,2015,17,817,9,No,,7,Ricciardo,Shanghai International Circuit,Finished
928,2015,17,154,7,No,,8,Grosjean,Shanghai International Circuit,Finished
928,2015,17,831,8,No,,9,Nasr,Shanghai International Circuit,Finished
928,2015,17,828,10,No,,10,Ericsson,Shanghai International Circuit,+1 Lap
928,2015,17,813,,No,,11,Maldonado,Shanghai International Circuit,Brakes
928,2015,17,826,,No,,12,Kvyat,Shanghai International Circuit,Power Unit
928,2015,17,830,17,No,,13,Verstappen,Shanghai International Circuit,Transmission
928,2015,17,832,13,No,,14,Sainz,Shanghai International Circuit,+1 Lap
928,2015,17,815,11,No,,15,PÃ©rez,Shanghai International Circuit,+1 Lap
928,2015,17,807,,No,,16,HÃ_lkenberg,Shanghai International Circuit,Gearbox
928,2015,17,18,14,No,,17,Button,Shanghai International Circuit,+1 Lap
928,2015,17,4,12,No,,18,Alonso,Shanghai International Circuit,+1 Lap
928,2015,17,829,15,No,,19,Stevens,Shanghai International Circuit,+2 Laps
928,2015,17,833,16,No,,20,Merhi,Shanghai International Circuit,+2 Laps
929,2015,3,1,1,Yes,First,1,Hamilton,Bahrain International Circuit,Finished
929,2015,3,20,5,No,,2,Vettel,Bahrain International Circuit,Finished
929,2015,3,3,3,No,Third,3,Rosberg,Bahrain International Circuit,Finished
929,2015,3,8,2,No,Second,4,RÃ_ikkÃ¶nen,Bahrain International Circuit,Finished
929,2015,3,822,4,No,,5,Bottas,Bahrain International Circuit,Finished
929,2015,3,13,10,No,,6,Massa,Bahrain International Circuit,+1 Lap
929,2015,3,817,6,No,,7,Ricciardo,Bahrain International Circuit,Finished
929,2015,3,807,13,No,,8,HÃ_lkenberg,Bahrain International Circuit,+1 Lap
929,2015,3,832,,No,,9,Sainz,Bahrain International Circuit,Engine
929,2015,3,154,7,No,,10,Grosjean,Bahrain International Circuit,Finished
929,2015,3,815,8,No,,11,PÃ©rez,Bahrain International Circuit,+1 Lap
929,2015,3,831,12,No,,12,Nasr,Bahrain International Circuit,+1 Lap
929,2015,3,828,14,No,,13,Ericsson,Bahrain International Circuit,+1 Lap
929,2015,3,4,11,No,,14,Alonso,Bahrain International Circuit,+1 Lap
929,2015,3,830,,No,,15,Verstappen,Bahrain International Circuit,Electrical
929,2015,3,813,15,No,,16,Maldonado,Bahrain International Circuit,+1 Lap
929,2015,3,826,9,No,,17,Kvyat,Bahrain International Circuit,+1 Lap
929,2015,3,829,16,No,,18,Stevens,Bahrain International Circuit,+2 Laps
929,2015,3,833,17,No,,19,Merhi,Bahrain International Circuit,+3 Laps
930,2015,4,3,1,Yes,First,1,Rosberg,Circuit de Barcelona-Catalunya,Finished
930,2015,4,1,2,No,Second,2,Hamilton,Circuit de Barcelona-Catalunya,Finished
930,2015,4,20,3,No,Third,3,Vettel,Circuit de Barcelona-Catalunya,Finished
930,2015,4,822,4,No,,4,Bottas,Circuit de Barcelona-Catalunya,Finished
930,2015,4,832,9,No,,5,Sainz,Circuit de Barcelona-Catalunya,+1 Lap
930,2015,4,830,11,No,,6,Verstappen,Circuit de Barcelona-Catalunya,+1 Lap
930,2015,4,8,5,No,,7,RÃ_ikkÃ¶nen,Circuit de Barcelona-Catalunya,Finished
930,2015,4,826,10,No,,8,Kvyat,Circuit de Barcelona-Catalunya,+1 Lap
930,2015,4,13,6,No,,9,Massa,Circuit de Barcelona-Catalunya,Finished
930,2015,4,817,7,No,,10,Ricciardo,Circuit de Barcelona-Catalunya,+1 Lap
930,2015,4,154,8,No,,11,Grosjean,Circuit de Barcelona-Catalunya,+1 Lap
930,2015,4,813,,No,,12,Maldonado,Circuit de Barcelona-Catalunya,Accident
930,2015,4,4,,No,,13,Alonso,Circuit de Barcelona-Catalunya,Brakes
930,2015,4,18,16,No,,14,Button,Circuit de Barcelona-Catalunya,+1 Lap
930,2015,4,831,12,No,,15,Nasr,Circuit de Barcelona-Catalunya,+1 Lap
930,2015,4,828,14,No,,16,Ericsson,Circuit de Barcelona-Catalunya,+1 Lap
930,2015,4,807,15,No,,17,HÃ_lkenberg,Circuit de Barcelona-Catalunya,+1 Lap
930,2015,4,815,13,No,,18,PÃ©rez,Circuit de Barcelona-Catalunya,+1 Lap
930,2015,4,829,17,No,,19,Stevens,Circuit de Barcelona-Catalunya,+3 Laps
930,2015,4,833,18,No,,20,Merhi,Circuit de Barcelona-Catalunya,+4 Laps
931,2015,6,1,3,No,Third,1,Hamilton,Circuit de Monaco,Finished
931,2015,6,3,1,Yes,First,2,Rosberg,Circuit de Monaco,Finished
931,2015,6,20,2,No,Second,3,Vettel,Circuit de Monaco,Finished
931,2015,6,817,5,No,,4,Ricciardo,Circuit de Monaco,Finished
931,2015,6,826,4,No,,5,Kvyat,Circuit de Monaco,Finished
931,2015,6,8,6,No,,6,RÃ_ikkÃ¶nen,Circuit de Monaco,Finished
931,2015,6,815,7,No,,7,PÃ©rez,Circuit de Monaco,Finished
931,2015,6,832,10,No,,8,Sainz,Circuit de Monaco,Finished
931,2015,6,813,,No,,9,Maldonado,Circuit de Monaco,Brakes
931,2015,6,830,,No,,10,Verstappen,Circuit de Monaco,Accident
931,2015,6,154,12,No,,11,Grosjean,Circuit de Monaco,Finished
931,2015,6,18,8,No,,12,Button,Circuit de Monaco,Finished
931,2015,6,807,11,No,,13,HÃ_lkenberg,Circuit de Monaco,Finished
931,2015,6,13,15,No,,14,Massa,Circuit de Monaco,+1 Lap
931,2015,6,4,,No,,15,Alonso,Circuit de Monaco,Gearbox
931,2015,6,831,9,No,,16,Nasr,Circuit de Monaco,Finished
931,2015,6,822,14,No,,17,Bottas,Circuit de Monaco,Finished
931,2015,6,828,13,No,,18,Ericsson,Circuit de Monaco,Finished
931,2015,6,829,17,No,,19,Stevens,Circuit de Monaco,+2 Laps
931,2015,6,833,16,No,,20,Merhi,Circuit de Monaco,+2 Laps
932,2015,7,1,1,Yes,First,1,Hamilton,Circuit Gilles Villeneuve,Finished
932,2015,7,3,2,No,Second,2,Rosberg,Circuit Gilles Villeneuve,Finished
932,2015,7,8,4,No,,3,RÃ_ikkÃ¶nen,Circuit Gilles Villeneuve,Finished
932,2015,7,822,3,No,Third,4,Bottas,Circuit Gilles Villeneuve,Finished
932,2015,7,154,10,No,,5,Grosjean,Circuit Gilles Villeneuve,+1 Lap
932,2015,7,813,7,No,,6,Maldonado,Circuit Gilles Villeneuve,Finished
932,2015,7,807,8,No,,7,HÃ_lkenberg,Circuit Gilles Villeneuve,+1 Lap
932,2015,7,826,9,No,,8,Kvyat,Circuit Gilles Villeneuve,+1 Lap
932,2015,7,817,13,No,,9,Ricciardo,Circuit Gilles Villeneuve,+1 Lap
932,2015,7,815,11,No,,10,PÃ©rez,Circuit Gilles Villeneuve,+1 Lap
932,2015,7,832,12,No,,11,Sainz,Circuit Gilles Villeneuve,+1 Lap
932,2015,7,830,15,No,,12,Verstappen,Circuit Gilles Villeneuve,+1 Lap
932,2015,7,828,14,No,,13,Ericsson,Circuit Gilles Villeneuve,+1 Lap
932,2015,7,4,,No,,14,Alonso,Circuit Gilles Villeneuve,Engine
932,2015,7,831,16,No,,15,Nasr,Circuit Gilles Villeneuve,+2 Laps
932,2015,7,20,5,No,,16,Vettel,Circuit Gilles Villeneuve,Finished
932,2015,7,13,6,No,,17,Massa,Circuit Gilles Villeneuve,Finished
932,2015,7,833,,No,,18,Merhi,Circuit Gilles Villeneuve,Retired
932,2015,7,829,17,No,,19,Stevens,Circuit Gilles Villeneuve,+4 Laps
933,2015,70,1,2,No,Second,1,Hamilton,Red Bull Ring,Finished
933,2015,70,3,1,Yes,First,2,Rosberg,Red Bull Ring,Finished
933,2015,70,20,4,No,,3,Vettel,Red Bull Ring,Finished
933,2015,70,13,3,No,Third,4,Massa,Red Bull Ring,Finished
933,2015,70,807,6,No,,5,HÃ_lkenberg,Red Bull Ring,Finished
933,2015,70,822,5,No,,6,Bottas,Red Bull Ring,Finished
933,2015,70,830,8,No,,7,Verstappen,Red Bull Ring,+1 Lap
933,2015,70,826,12,No,,8,Kvyat,Red Bull Ring,+1 Lap
933,2015,70,831,11,No,,9,Nasr,Red Bull Ring,+1 Lap
933,2015,70,154,,No,,10,Grosjean,Red Bull Ring,Gearbox
933,2015,70,813,7,No,,11,Maldonado,Red Bull Ring,+1 Lap
933,2015,70,828,13,No,,12,Ericsson,Red Bull Ring,+2 Laps
933,2015,70,832,,No,,13,Sainz,Red Bull Ring,Power loss
933,2015,70,817,10,No,,14,Ricciardo,Red Bull Ring,+1 Lap
933,2015,70,4,,No,,15,Alonso,Red Bull Ring,Collision
933,2015,70,815,9,No,,16,PÃ©rez,Red Bull Ring,+1 Lap
933,2015,70,18,,No,,17,Button,Red Bull Ring,Retired
933,2015,70,8,,No,,18,RÃ_ikkÃ¶nen,Red Bull Ring,Collision
933,2015,70,833,14,No,,19,Merhi,Red Bull Ring,+3 Laps
933,2015,70,829,,No,,20,Stevens,Red Bull Ring,Oil leak
934,2015,9,1,1,Yes,First,1,Hamilton,Silverstone Circuit,Finished
934,2015,9,3,2,No,Second,2,Rosberg,Silverstone Circuit,Finished
934,2015,9,13,4,No,,3,Massa,Silverstone Circuit,Finished
934,2015,9,822,5,No,,4,Bottas,Silverstone Circuit,Finished
934,2015,9,8,8,No,,5,RÃ_ikkÃ¶nen,Silverstone Circuit,+1 Lap
934,2015,9,20,3,No,Third,6,Vettel,Silverstone Circuit,Finished
934,2015,9,826,6,No,,7,Kvyat,Silverstone Circuit,Finished
934,2015,9,832,,No,,8,Sainz,Silverstone Circuit,Electrical
934,2015,9,807,7,No,,9,HÃ_lkenberg,Silverstone Circuit,Finished
934,2015,9,817,,No,,10,Ricciardo,Silverstone Circuit,Electrical
934,2015,9,815,9,No,,11,PÃ©rez,Silverstone Circuit,+1 Lap
934,2015,9,154,,No,,12,Grosjean,Silverstone Circuit,Collision
934,2015,9,830,,No,,13,Verstappen,Silverstone Circuit,Spun off
934,2015,9,813,,No,,14,Maldonado,Silverstone Circuit,Collision
934,2015,9,828,11,No,,15,Ericsson,Silverstone Circuit,+1 Lap
934,2015,9,831,,No,,16,Nasr,Silverstone Circuit,Gearbox
934,2015,9,4,10,No,,17,Alonso,Silverstone Circuit,+1 Lap
934,2015,9,18,,No,,18,Button,Silverstone Circuit,Collision
934,2015,9,829,13,No,,19,Stevens,Silverstone Circuit,+3 Laps
934,2015,9,833,12,No,,20,Merhi,Silverstone Circuit,+3 Laps
936,2015,11,1,6,No,,1,Hamilton,Hungaroring,Finished
936,2015,11,3,8,No,,2,Rosberg,Hungaroring,Finished
936,2015,11,20,1,Yes,First,3,Vettel,Hungaroring,Finished
936,2015,11,817,3,No,Third,4,Ricciardo,Hungaroring,Finished
936,2015,11,8,,No,,5,RÃ_ikkÃ¶nen,Hungaroring,Power Unit
936,2015,11,822,13,No,,6,Bottas,Hungaroring,Finished
936,2015,11,826,2,No,Second,7,Kvyat,Hungaroring,Finished
936,2015,11,13,12,No,,8,Massa,Hungaroring,Finished
936,2015,11,830,4,No,,9,Verstappen,Hungaroring,Finished
936,2015,11,154,7,No,,10,Grosjean,Hungaroring,Finished
936,2015,11,807,,No,,11,HÃ_lkenberg,Hungaroring,Front wing
936,2015,11,832,,No,,12,Sainz,Hungaroring,Electrical
936,2015,11,815,,No,,13,PÃ©rez,Hungaroring,Suspension
936,2015,11,813,14,No,,14,Maldonado,Hungaroring,Finished
936,2015,11,4,5,No,,15,Alonso,Hungaroring,Finished
936,2015,11,18,9,No,,16,Button,Hungaroring,Finished
936,2015,11,828,10,No,,17,Ericsson,Hungaroring,Finished
936,2015,11,831,11,No,,18,Nasr,Hungaroring,Finished
936,2015,11,833,15,No,,19,Merhi,Hungaroring,+2 Laps
936,2015,11,829,16,No,,20,Stevens,Hungaroring,+4 Laps
937,2015,13,1,1,Yes,First,1,Hamilton,Circuit de Spa-Francorchamps,Finished
937,2015,13,3,2,No,Second,2,Rosberg,Circuit de Spa-Francorchamps,Finished
937,2015,13,822,9,No,,3,Bottas,Circuit de Spa-Francorchamps,Power Unit
937,2015,13,154,3,No,Third,4,Grosjean,Circuit de Spa-Francorchamps,Finished
937,2015,13,815,5,No,,5,PÃ©rez,Circuit de Spa-Francorchamps,Finished
937,2015,13,817,,No,,6,Ricciardo,Circuit de Spa-Francorchamps,Power Unit
937,2015,13,13,6,No,,7,Massa,Circuit de Spa-Francorchamps,Finished
937,2015,13,813,,No,,8,Maldonado,Circuit de Spa-Francorchamps,Engine
937,2015,13,20,12,No,,9,Vettel,Circuit de Spa-Francorchamps,Tyre
937,2015,13,832,,No,,10,Sainz,Circuit de Spa-Francorchamps,Power Unit
937,2015,13,807,,No,,11,HÃ_lkenberg,Circuit de Spa-Francorchamps,Power loss
937,2015,13,826,4,No,,12,Kvyat,Circuit de Spa-Francorchamps,Finished
937,2015,13,828,10,No,,13,Ericsson,Circuit de Spa-Francorchamps,Finished
937,2015,13,8,7,No,,14,RÃ_ikkÃ¶nen,Circuit de Spa-Francorchamps,Finished
937,2015,13,830,8,No,,15,Verstappen,Circuit de Spa-Francorchamps,Finished
937,2015,13,831,11,No,,16,Nasr,Circuit de Spa-Francorchamps,Finished
937,2015,13,18,14,No,,17,Button,Circuit de Spa-Francorchamps,+1 Lap
937,2015,13,4,13,No,,18,Alonso,Circuit de Spa-Francorchamps,+1 Lap
937,2015,13,829,16,No,,19,Stevens,Circuit de Spa-Francorchamps,+1 Lap
937,2015,13,833,15,No,,20,Merhi,Circuit de Spa-Francorchamps,+1 Lap
938,2015,14,1,1,Yes,First,1,Hamilton,Autodromo Nazionale di Monza,Finished
938,2015,14,8,5,No,,2,RÃ_ikkÃ¶nen,Autodromo Nazionale di Monza,Finished
938,2015,14,20,2,No,Second,3,Vettel,Autodromo Nazionale di Monza,Finished
938,2015,14,3,17,No,,4,Rosberg,Autodromo Nazionale di Monza,+3 Laps
938,2015,14,13,3,No,Third,5,Massa,Autodromo Nazionale di Monza,Finished
938,2015,14,822,4,No,,6,Bottas,Autodromo Nazionale di Monza,Finished
938,2015,14,815,6,No,,7,PÃ©rez,Autodromo Nazionale di Monza,Finished
938,2015,14,154,,No,,8,Grosjean,Autodromo Nazionale di Monza,Collision damage
938,2015,14,807,7,No,,9,HÃ_lkenberg,Autodromo Nazionale di Monza,+1 Lap
938,2015,14,828,9,No,,10,Ericsson,Autodromo Nazionale di Monza,+1 Lap
938,2015,14,813,,No,,11,Maldonado,Autodromo Nazionale di Monza,Collision damage
938,2015,14,831,13,No,,12,Nasr,Autodromo Nazionale di Monza,+1 Lap
938,2015,14,832,11,No,,13,Sainz,Autodromo Nazionale di Monza,+1 Lap
938,2015,14,826,10,No,,14,Kvyat,Autodromo Nazionale di Monza,+1 Lap
938,2015,14,817,8,No,,15,Ricciardo,Autodromo Nazionale di Monza,+1 Lap
938,2015,14,18,14,No,,16,Button,Autodromo Nazionale di Monza,+1 Lap
938,2015,14,4,18,No,,17,Alonso,Autodromo Nazionale di Monza,+6 Laps
938,2015,14,829,15,No,,18,Stevens,Autodromo Nazionale di Monza,+2 Laps
938,2015,14,833,16,No,,19,Merhi,Autodromo Nazionale di Monza,+2 Laps
938,2015,14,830,12,No,,20,Verstappen,Autodromo Nazionale di Monza,+1 Lap
939,2015,15,20,1,Yes,First,1,Vettel,Marina Bay Street Circuit,Finished
939,2015,15,817,2,No,Second,2,Ricciardo,Marina Bay Street Circuit,Finished
939,2015,15,8,3,No,Third,3,RÃ_ikkÃ¶nen,Marina Bay Street Circuit,Finished
939,2015,15,826,6,No,,4,Kvyat,Marina Bay Street Circuit,Finished
